Lithiumfluoride,2
Magnesiumoxide,2
Sodiumchloride,2
Berylliumhydride,3
Hydrogencyanide,3
Sulfurdioxide,3
water1,3
Water,3
Acetylene,4
Ammonia,4
ethylene,4
HMDB0001426,4
Sulfoxide,4
Ammonium,5
Carboxylic_Acid,5
Methane1,5
Methane2,5
Phosphate,5
Sulfone,5
acetonitrile,6
Acetonitrile,6
Ethylidene,6
Ethylidene_TS,6
Cyclopropadiene,7
HMDB0003551,7
methylamine,7
Oxirane,7
Acrolein,8
Cyclobutadiene,8
ethane,8
Ethane,8
HMDB0062504,8
Cyclopropane,9
Furan,9
Thiophene,9
Acetone,10
enediyne,10
Glycine,10
HMDB0000243,10
HMDB0031489,10
HMDB0031558,10
HMDB0035924,10
p-Benzyne,10
Pyrazine,10
Pyridazine,10
Pyrimidine,10
Pyrrole,10
Cyclopentadiene,11
HMDB0000926,11
HMDB0003052,11
HMDB0031630,11
HMDB0033875,11
HMDB0061872,11
HMDB0061874,11
Pyridine,11
ala1,12
Benzene,12
benzoquinone,12
Cyclobutane,12
HMDB0001522,12
HMDB0032566,12
HMDB0040452,12
HMDB0060648,12
Uracil,12
Alanine,13
Cyclopentene,13
Cytosine,13
HMDB0000060,13
HMDB0000474,13
HMDB0031632,13
HMDB0032939,13
HMDB0033113,13
HMDB0034898,13
Tetrahydrofuran,13
Cystein,14
HMDB0000816,14
HMDB0030967,14
HMDB0060360,14
NicotinicAcid,14
psb3,14
Serine,14
"1,3,5-Cycloheptatriene",15
Adenine,15
Aspartate,15
Cyclopentane,15
GuanidinoaceticAcid,15
HMDB0000442,15
HMDB0003585,15
HMDB0006039,15
HMDB0013136,15
HMDB0029750,15
HMDB0032978,15
HMDB0240545,15
Thymine,15
Guanine,16
HMDB0000720,16
HMDB0002349,16
HMDB0029878,16
HMDB0031157,16
HMDB0031321,16
HMDB0031529,16
HMDB0032469,16
HMDB0032576,16
HMDB0033569,16
HMDB0038394,16
HMDB0040197,16
HMDB0040331,16
HMDB0060309,16
HMDB0060998,16
NN-Dimethylglycine,16
Pentalene,16
SalicylicAcid,16
Asparagine,17
HMDB0000719,17
HMDB0001891,17
HMDB0003315,17
HMDB0031563,17
HMDB0034877,17
HMDB0039789,17
HMDB0040141,17
HMDB0062347,17
Proline,17
QuinolinicAcid,17
Threonine,17
Azulene,18
Cyclohexane,18
GlutamicAcid,18
HMDB0000396,18
HMDB0002467,18
HMDB0004988,18
HMDB0031542,18
HMDB0033966,18
HMDB0037120,18
HMDB0059655,18
HMDB0059785,18
HMDB0059810,18
HMDB0061929,18
Naphthalene,18
Bicyclo_221_heptane,19
HMDB0000466,19
HMDB0000883,19
HMDB0002939,19
HMDB0029662,19
HMDB0032948,19
HMDB0033550,19
HMDB0040223,19
HMDB0041801,19
HMDB0060301,19
Valine,19
D-Xylose,20
Glutamine,20
Histidine,20
HMDB0000070,20
HMDB0000177,20
HMDB0000646,20
HMDB0001713,20
HMDB0029698,20
HMDB0032623,20
HMDB0033163,20
HMDB0033736,20
HMDB0037786,20
HMDB0037854,20
HMDB0041607,20
HMDB0061884,20
HMDB0061897,20
HMDB0061930,20
HMDB0134031,20
L-Xylose,20
Methionine,20
AcetylsalicylicAcid,21
Cycloheptane,21
HMDB0000665,21
HMDB0002825,21
HMDB0003681,21
HMDB0004290,21
HMDB0031566,21
HMDB0032446,21
HMDB0033793,21
HMDB0033967,21
HMDB0034887,21
HMDB0060374,21
HMDB0125534,21
HMDB0126547,21
HMDB0240651,21
Ornithine,21
2-AminoadipicAcid,22
ala2,22
Bicyclo_221_octane,22
HippuricAcid,22
HMDB0001268,22
HMDB0001982,22
HMDB0015045,22
HMDB0030800,22
HMDB0033591,22
HMDB0033752,22
HMDB0034344,22
HMDB0036584,22
HMDB0038633,22
HMDB0038986,22
HMDB0040016,22
HMDB0040972,22
HMDB0125519,22
HMDB0125598,22
HMDB0134033,22
HMDB0141046,22
IsoLeucine,22
Leucine,22
N-Methyl-L-glutamate,22
Fluorene,23
HMDB0001219,23
HMDB0002441,23
HMDB0002712,23
HMDB0013809,23
HMDB0014695,23
HMDB0015516,23
HMDB0031055,23
HMDB0035242,23
HMDB0039654,23
HMDB0040064,23
HMDB0060602,23
HMDB0125537,23
HMDB0133746,23
HMDB0134042,23
Phenylalanin,23
Anthracene,24
C24,24
Caffeine,24
Cyclooctane,24
D-Galactose,24
D-Glucose,24
D-Mannose,24
Fullerene_C24,24
HMDB0000402,24
HMDB0003345,24
HMDB0006088,24
HMDB0029170,24
HMDB0029436,24
HMDB0032401,24
HMDB0032407,24
HMDB0033945,24
HMDB0036091,24
HMDB0039734,24
HMDB0040045,24
HMDB0059803,24
HMDB0059812,24
HMDB0060063,24
HMDB0061058,24
HMDB0061906,24
HMDB0125166,24
HMDB0133729,24
HMDB0137823,24
L-Galactose,24
L-Glucose,24
L-Mannose,24
Mimosine,24
Phenanthrene,24
Tyrosine,24
Citrulline,25
HMDB0002030,25
HMDB0011173,25
HMDB0012245,25
HMDB0012488,25
HMDB0029685,25
HMDB0030338,25
HMDB0032640,25
HMDB0032946,25
HMDB0036383,25
HMDB0037815,25
HMDB0062376,25
HMDB0135645,25
HMDB0141022,25
HMDB0240693,25
Serotonin,25
Adamantane,26
Adrenaline,26
HMDB0000735,26
HMDB0001324,26
HMDB0012199,26
HMDB0012283,26
HMDB0015551,26
HMDB0031588,26
HMDB0032061,26
HMDB0033554,26
HMDB0034291,26
HMDB0034922,26
HMDB0036104,26
HMDB0038067,26
HMDB0038400,26
HMDB0040446,26
HMDB0042012,26
HMDB0060735,26
HMDB0060805,26
HMDB0094710,26
HMDB0130895,26
HMDB0133482,26
HMDB0142401,26
Nicotine,26
Pyrene,26
Stilbene,26
Arginine,27
HMDB0003667,27
HMDB0014641,27
HMDB0015255,27
HMDB0028885,27
HMDB0033597,27
HMDB0035622,27
HMDB0036128,27
HMDB0036208,27
HMDB0036374,27
HMDB0037629,27
HMDB0037680,27
HMDB0038275,27
HMDB0040057,27
HMDB0059728,27
HMDB0060652,27
HMDB0125526,27
HMDB0126449,27
HMDB0133462,27
KynurenicAcid,27
Tryptophan,27
Tryptophane,27
cis-Decalin,28
HMDB0000817,28
HMDB0000991,28
HMDB0004369,28
HMDB0006548,28
HMDB0013989,28
HMDB0029467,28
HMDB0029928,28
HMDB0030311,28
HMDB0031816,28
HMDB0032064,28
HMDB0033484,28
HMDB0037614,28
HMDB0038638,28
HMDB0039834,28
HMDB0041442,28
HMDB0060690,28
HMDB0062647,28
HMDB0094730,28
HMDB0128045,28
HMDB0130033,28
HMDB0240627,28
O-Succinyl-L-homoserine,28
trans-Decalin,28
HMDB0006456,29
HMDB0014395,29
HMDB0015309,29
HMDB0015679,29
HMDB0036107,29
HMDB0037048,29
HMDB0037214,29
HMDB0038192,29
HMDB0060006,29
HMDB0124938,29
HMDB0130065,29
HMDB0132977,29
Carnosine,30
HMDB0004086,30
HMDB0011688,30
HMDB0013227,30
HMDB0013924,30
HMDB0028763,30
HMDB0029124,30
HMDB0029158,30
HMDB0030990,30
HMDB0031798,30
HMDB0033072,30
HMDB0033860,30
HMDB0035907,30
HMDB0037808,30
HMDB0042046,30
HMDB0061068,30
HMDB0128660,30
HMDB0240700,30
HMDB0001530,31
HMDB0013974,31
HMDB0014634,31
HMDB0014798,31
HMDB0028726,31
HMDB0029027,31
HMDB0029438,31
HMDB0030367,31
HMDB0030770,31
HMDB0033010,31
HMDB0033060,31
HMDB0033184,31
HMDB0034445,31
HMDB0037702,31
HMDB0041934,31
HMDB0059744,31
HMDB0060949,31
HMDB0061153,31
HMDB0061175,31
HMDB0128185,31
HMDB0133988,31
HMDB0240771,31
Naproxen,31
ala3,32
HMDB0001355,32
HMDB0012189,32
HMDB0013223,32
HMDB0014623,32
HMDB0028858,32
HMDB0030320,32
HMDB0031510,32
HMDB0032775,32
HMDB0037890,32
HMDB0040439,32
HMDB0059981,32
HMDB0060669,32
HMDB0060693,32
HMDB0060750,32
HMDB0094737,32
HMDB0094766,32
HMDB0125085,32
HMDB0128460,32
HMDB0130173,32
HMDB0130406,32
Anserine,33
HMDB0001458,33
HMDB0002338,33
HMDB0013854,33
HMDB0014644,33
HMDB0014795,33
HMDB0015263,33
HMDB0028779,33
HMDB0031360,33
HMDB0031428,33
HMDB0032461,33
HMDB0032707,33
HMDB0032890,33
HMDB0033196,33
HMDB0037696,33
HMDB0038108,33
HMDB0039274,33
HMDB0041313,33
HMDB0060647,33
HMDB0094656,33
HMDB0125363,33
HMDB0128517,33
HMDB0135208,33
HMDB0135357,33
HMDB0135606,33
HMDB0135609,33
HMDB0137537,33
HMDB0141183,33
Ibuprofen,33
HMDB0013940,34
HMDB0013991,34
HMDB0014493,34
HMDB0015440,34
HMDB0028692,34
HMDB0029745,34
HMDB0033480,34
HMDB0034126,34
HMDB0034376,34
HMDB0035753,34
HMDB0041395,34
HMDB0059732,34
HMDB0060560,34
HMDB0060759,34
HMDB0060843,34
HMDB0129349,34
HMDB0130388,34
HMDB0133354,34
HMDB0135891,34
HMDB0135895,34
HMDB0140673,34
HMDB0240522,34
HMDB0006480,35
HMDB0014524,35
HMDB0015472,35
HMDB0029102,35
HMDB0030131,35
HMDB0031260,35
HMDB0032173,35
HMDB0033191,35
HMDB0033622,35
HMDB0034672,35
HMDB0036046,35
HMDB0036544,35
HMDB0038529,35
HMDB0039215,35
HMDB0040266,35
HMDB0060866,35
HMDB0061743,35
HMDB0128444,35
HMDB0128453,35
HMDB0130333,35
HMDB0132458,35
HMDB0132459,35
HMDB0133177,35
HMDB0135224,35
Coronene,36
HMDB0015301,36
HMDB0015336,36
HMDB0029682,36
HMDB0032679,36
HMDB0039106,36
HMDB0126500,36
HMDB0128717,36
HMDB0129431,36
HMDB0132702,36
HMDB0133169,36
HMDB0135435,36
HMDB0141952,36
water12,36
HMDB0029303,37
HMDB0030761,37
HMDB0033691,37
HMDB0036206,37
HMDB0038130,37
HMDB0039011,37
HMDB0040981,37
HMDB0041304,37
HMDB0062470,37
HMDB0125826,37
HMDB0126053,37
HMDB0128589,37
HMDB0128760,37
HMDB0133196,37
HMDB0001937,38
HMDB0013929,38
HMDB0014474,38
HMDB0029050,38
HMDB0029460,38
HMDB0035081,38
HMDB0035786,38
HMDB0036109,38
HMDB0038187,38
HMDB0039125,38
HMDB0125074,38
HMDB0125463,38
HMDB0126636,38
HMDB0129292,38
HMDB0133571,38
HMDB0133791,38
HMDB0134600,38
HMDB0143113,38
HMDB0240586,38
AbscisicAcid,39
HMDB0005008,39
HMDB0013267,39
HMDB0029134,39
HMDB0029354,39
HMDB0030201,39
HMDB0030704,39
HMDB0033227,39
HMDB0035202,39
HMDB0035413,39
HMDB0035805,39
HMDB0036004,39
HMDB0036449,39
HMDB0037521,39
HMDB0038139,39
HMDB0060840,39
HMDB0060950,39
HMDB0061852,39
HMDB0125015,39
HMDB0125167,39
HMDB0127729,39
HMDB0129462,39
HMDB0130270,39
HMDB0130551,39
HMDB0133962,39
HMDB0135290,39
HMDB0137998,39
HMDB0001546,40
HMDB0014610,40
HMDB0015367,40
HMDB0015527,40
HMDB0015602,40
HMDB0029288,40
HMDB0030266,40
HMDB0036094,40
HMDB0036793,40
HMDB0040004,40
HMDB0125006,40
HMDB0125036,40
HMDB0128127,40
HMDB0130360,40
HMDB0140989,40
HMDB0141084,40
HMDB0002327,41
HMDB0014707,41
HMDB0015056,41
HMDB0015276,41
HMDB0015545,41
HMDB0028910,41
HMDB0029791,41
HMDB0030567,41
HMDB0034854,41
HMDB0035647,41
HMDB0037841,41
HMDB0038863,41
HMDB0039810,41
HMDB0060991,41
HMDB0061829,41
HMDB0014450,42
HMDB0030774,42
HMDB0031029,42
HMDB0031073,42
HMDB0035351,42
HMDB0035383,42
HMDB0035729,42
HMDB0037067,42
HMDB0037772,42
HMDB0040315,42
HMDB0040974,42
HMDB0060507,42
HMDB0130015,42
HMDB0133047,42
HMDB0134077,42
HMDB0134797,42
HMDB0006832,43
HMDB0032824,43
HMDB0035373,43
HMDB0036150,43
HMDB0037058,43
HMDB0038154,43
HMDB0039002,43
HMDB0039510,43
HMDB0039949,43
HMDB0060544,43
HMDB0124979,43
HMDB0128219,43
HMDB0128987,43
HMDB0131229,43
HMDB0134632,43
ala4,44
HMDB0014546,44
HMDB0040154,44
HMDB0061010,44
HMDB0061386,44
HMDB0062791,44
HMDB0003422,45
HMDB0011638,45
HMDB0011740,45
HMDB0015237,45
HMDB0015314,45
HMDB0030286,45
HMDB0030375,45
HMDB0033368,45
HMDB0034863,45
HMDB0060022,45
HMDB0060492,45
HMDB0061860,45
HMDB0126122,45
HMDB0127967,45
HMDB0128409,45
HMDB0135722,45
Saccharose,45
HMDB0001342,46
HMDB0029459,46
HMDB0030259,46
HMDB0030801,46
HMDB0031081,46
HMDB0031756,46
HMDB0032389,46
HMDB0033630,46
HMDB0033876,46
HMDB0036409,46
HMDB0061097,46
HMDB0125186,46
HMDB0125837,46
HMDB0127982,46
HMDB0000053,47
HMDB0014995,47
HMDB0015233,47
HMDB0033900,47
HMDB0036218,47
HMDB0040310,47
HMDB0127841,47
HMDB0129405,47
HMDB0130863,47
HMDB0134978,47
HMDB0014542,48
HMDB0029545,48
HMDB0060534,48
HMDB0133427,48
HMDB0133804,48
HMDB0135840,48
HMDB0140767,48
HMDB0240504,48
HMDB0015334,49
HMDB0031889,49
HMDB0034627,49
HMDB0036028,49
HMDB0038690,49
HMDB0040799,49
HMDB0060777,49
HMDB0128306,49
HMDB0130050,49
HMDB0004611,50
HMDB0030666,50
HMDB0033420,50
HMDB0037235,50
HMDB0039735,50
HMDB0040350,50
HMDB0125886,50
HMDB0128525,50
HMDB0128689,50
HMDB0128935,50
HMDB0003153,51
HMDB0010206,51
HMDB0010734,51
HMDB0013846,51
HMDB0015075,51
HMDB0030087,51
HMDB0030403,51
HMDB0034811,51
HMDB0035802,51
HMDB0036750,51
HMDB0036841,51
HMDB0037233,51
HMDB0038293,51
HMDB0112187,51
HMDB0125380,51
HMDB0129949,51
HMDB0129988,51
HMDB0135483,51
HMDB0240541,51
ala5,52
HMDB0014924,52
HMDB0029212,52
HMDB0029520,52
HMDB0030136,52
HMDB0031097,52
HMDB0032809,52
HMDB0035394,52
HMDB0036853,52
HMDB0038552,52
HMDB0041761,52
HMDB0059915,52
HMDB0060578,52
HMDB0127939,52
HMDB0128471,52
HMDB0135552,52
HMDB0139004,52
HMDB0000412,53
HMDB0014613,53
HMDB0030649,53
HMDB0034157,53
HMDB0037162,53
HMDB0037517,53
HMDB0040832,53
HMDB0041099,53
HMDB0125284,53
HMDB0127260,53
HMDB0128157,53
HMDB0130414,53
HMDB0130417,53
HMDB0135375,53
HMDB0010208,54
HMDB0014785,54
HMDB0029605,54
HMDB0030340,54
HMDB0034149,54
HMDB0034784,54
HMDB0036763,54
HMDB0040758,54
HMDB0040940,54
HMDB0062434,54
HMDB0125424,54
HMDB0125835,54
HMDB0134606,54
HMDB0004030,55
HMDB0010410,55
HMDB0012508,55
HMDB0035840,55
HMDB0037449,55
HMDB0038483,55
HMDB0061083,55
HMDB0127728,55
HMDB0014516,56
HMDB0015227,56
HMDB0015267,56
HMDB0030827,56
HMDB0034180,56
HMDB0036120,56
HMDB0039190,56
HMDB0039748,56
HMDB0059972,56
HMDB0060104,56
HMDB0062609,56
HMDB0128865,56
HMDB0129498,56
HMDB0000972,57
HMDB0001939,57
HMDB0030045,57
HMDB0030378,57
HMDB0035689,57
HMDB0040305,57
HMDB0060041,57
HMDB0126659,57
HMDB0126704,57
HMDB0127516,57
HMDB0129601,57
HMDB0133092,57
HMDB0006866,58
HMDB0011532,58
HMDB0030033,58
HMDB0031235,58
HMDB0037366,58
HMDB0038909,58
HMDB0041114,58
HMDB0062285,58
HMDB0128883,58
HMDB0130544,58
HMDB0133859,58
HMDB0136827,58
HMDB0144320,58
HMDB0004685,59
HMDB0015698,59
HMDB0029905,59
HMDB0034318,59
HMDB0041522,59
HMDB0061863,59
HMDB0129591,59
HMDB0132690,59
HMDB0015152,60
HMDB0015669,60
HMDB0033806,60
HMDB0039281,60
HMDB0041398,60
HMDB0112079,60
HMDB0124888,60
HMDB0126682,60
HMDB0130146,60
HMDB0133056,60
HMDB0012607,61
HMDB0015564,61
HMDB0029279,61
HMDB0035508,61
HMDB0040512,61
HMDB0126720,61
HMDB0128593,61
HMDB0130657,61
HMDB0240591,61
ala6,62
HMDB0014324,62
HMDB0030522,62
HMDB0039078,62
HMDB0060820,62
HMDB0060936,62
HMDB0128281,62
HMDB0134777,62
HMDB0000277,63
HMDB0033469,63
HMDB0127437,63
HMDB0005771,64
HMDB0006230,64
HMDB0014498,64
HMDB0030156,64
HMDB0129073,64
HMDB0013862,65
HMDB0029408,65
HMDB0033080,65
HMDB0033479,65
HMDB0041453,65
HMDB0061782,65
HMDB0125624,65
HMDB0129509,65
HMDB0129510,65
HMDB0133237,65
HMDB0141879,65
HMDB0012280,66
HMDB0031234,66
HMDB0037656,66
HMDB0060468,66
HMDB0060783,66
HMDB0135061,66
HMDB0014396,67
HMDB0034064,67
HMDB0125859,67
HMDB0000579,68
HMDB0002276,68
HMDB0038710,68
HMDB0039698,68
HMDB0040723,68
HMDB0127347,68
HMDB0035073,69
HMDB0036303,69
HMDB0125479,69
HMDB0129132,69
HMDB0129900,69
HMDB0000316,70
HMDB0003896,70
HMDB0030173,70
HMDB0126572,70
HMDB0127275,70
HMDB0034749,71
HMDB0037611,71
HMDB0040649,71
HMDB0060126,71
HMDB0061047,71
HMDB0126485,71
HMDB0127245,71
HMDB0127381,71
HMDB0129108,71
HMDB0129712,71
HMDB0132733,71
HMDB0134116,71
ala7,72
HMDB0060863,72
HMDB0127470,72
HMDB0006318,73
HMDB0039079,73
HMDB0124849,73
HMDB0125100,73
HMDB0126860,73
HMDB0129725,73
HMDB0031079,74
HMDB0041637,74
HMDB0062389,74
HMDB0125112,74
HMDB0129680,74
HMDB0000637,75
HMDB0011606,75
HMDB0015694,75
HMDB0034057,75
HMDB0060586,75
HMDB0130490,75
HMDB0011477,76
HMDB0013021,76
HMDB0015110,76
HMDB0030085,76
HMDB0035216,76
HMDB0038029,76
HMDB0038683,76
HMDB0128117,76
HMDB0030123,77
HMDB0032690,77
HMDB0060141,77
HMDB0127028,77
HMDB0126995,78
HMDB0132791,78
HMDB0143564,78
HMDB0060143,79
HMDB0127067,79
HMDB0128233,79
HMDB0132794,79
HMDB0000649,80
HMDB0011130,80
HMDB0011628,80
HMDB0036774,80
HMDB0039456,80
HMDB0126942,80
HMDB0001211,81
HMDB0012555,81
HMDB0030603,81
HMDB0035775,81
HMDB0036856,81
HMDB0133216,81
HMDB0134164,81
ala8,82
HMDB0033727,82
HMDB0034567,82
HMDB0034704,82
HMDB0035310,82
HMDB0039753,82
HMDB0125884,83
HMDB0034500,84
HMDB0034521,85
HMDB0039345,85
gly12,87
HMDB0126253,87
HMDB0015311,88
HMDB0038961,89
HMDB0134174,89
HMDB0135079,89
HMDB0034432,90
HMDB0129735,90
HMDB0001278,91
HMDB0002170,91
HMDB0010403,91
HMDB0126796,91
ala9,92
HMDB0041205,92
HMDB0125354,93
HMDB0126949,93
HMDB0134836,93
HMDB0134837,93
HMDB0037960,94
HMDB0040135,94
HMDB0126182,94
HMDB0093352,96
water32,96
HMDB0035940,97
HMDB0035999,97
HMDB0036910,97
HMDB0003233,98
HMDB0127556,98
HMDB0012147,99
HMDB0040405,99
HMDB0040807,99
HMDB0060401,99
HMDB0093623,99
HMDB0036876,100
HMDB0001196,101
HMDB0034185,101
HMDB0125936,101
ala10,102
HMDB0033039,102
HMDB0039094,102
HMDB0039719,102
HMDB0029957,103
HMDB0038021,103
HMDB0041092,106
HMDB0029966,107
HMDB0126298,107
HMDB0134233,107
HMDB0038713,108
HMDB0055970,108
HMDB0112143,108
HMDB0126782,108
HMDB0134327,108
HMDB0134382,108
water36,108
HMDB0031275,109
HMDB0134245,109
taxol,110
HMDB0015378,111
HMDB0032858,111
HMDB0039434,111
HMDB0133016,111
ala11,112
HMDB0061054,112
HMDB0039970,113
HMDB0135044,117
HMDB0007171,118
HMDB0031025,118
HMDB0011764,119
HMDB0056386,120
water40,120
HMDB0012097,121
ala12,122
HMDB0039729,123
HMDB0040491,124
HMDB0112986,124
HMDB0009117,126
HMDB0015002,126
HMDB0015582,126
HMDB0040655,126
HMDB0125702,126
HMDB0009352,127
HMDB0039269,128
HMDB0056085,128
HMDB0114794,129
HMDB0006589,130
HMDB0007964,130
HMDB0005193,131
ala13,132
HMDB0011382,134
HMDB0014916,134
HMDB0035981,134
HMDB0112798,134
HMDB0116435,134
HMDB0013579,135
HMDB0094213,135
HMDB0116582,136
HMDB0039483,137
HMDB0112738,137
HMDB0115821,137
HMDB0094215,138
HMDB0011216,139
HMDB0038537,139
ala14,142
HMDB0009748,143
HMDB0031026,143
HMDB0115603,143
HMDB0007608,144
HMDB0007842,144
HMDB0056087,144
HMDB0061561,144
ice48,144
water48,144
HMDB0010010,145
HMDB0038608,145
HMDB0114308,145
HMDB0127691,145
HMDB0060232,146
HMDB0060248,146
HMDB0072428,146
HMDB0013442,147
HMDB0039547,148
HMDB0116200,148
HMDB0113329,150
ala15,154
HMDB0008541,154
HMDB0015357,154
HMDB0100973,155
HMDB0061496,156
HMDB0062681,156
HMDB0036744,158
HMDB0004835,159
HMDB0031940,159
HMDB0038992,159
HMDB0015272,160
HMDB0033124,160
HMDB0033320,160
HMDB0006993,161
HMDB0067918,161
ala16,162
HMDB0042918,163
HMDB0045312,163
HMDB0053275,163
HMDB0114464,167
HMDB0043474,168
HMDB0054006,168
valinomycin,168
1cnl,169
HMDB0008584,170
HMDB0068707,170
ala17,172
HMDB0014259,175
HMDB0053868,176
HMDB0051447,177
HMDB0036483,180
HMDB0046855,180
ala18,182
HMDB0067385,182
HMDB0045300,183
HMDB0051194,183
HMDB0004844,184
HMDB0067214,185
3_10_helix,189
alpha_helix,189
beta_helix,189
HMDB0046987,190
ala19,192
water64,192
HMDB0050378,193
HMDB0034389,200
HMDB0085812,201
ala20,202
1pen,203
1akg,209
ala21,212
HMDB0120403,219
1m2c,220
ala22,222
HMDB0092277,225
HMDB0122593,228
ala23,232
HMDB0083475,238
HMDB0111276,238
HMDB0123622,240
ice80,240
ala24,242
HMDB0057099,248
HMDB0081567,248
ala25,252
1fgd,260
ala26,262
ala27,272
ala28,282
ice96,288
ala29,292
water100,300
ala30,302
1omg,353
1vtp,396
olestra,453
crambin,642
